SK_ID_CURR,TARGET
108077,0.0
108078,0.0
108079,0.0
108080,0.0
108081,0.0
108083,0.0
108084,0.0
108085,0.0
108086,0.0
108087,0.0
108088,0.0
108090,0.0
108091,0.0
108093,0.0
108094,1.0
108095,0.0
108096,0.0
108097,0.0
108098,0.0
108099,0.0
108100,0.0
108101,0.0
108102,0.0
108103,0.0
108104,0.0
108105,0.0
108107,0.0
108108,0.0
108109,0.0
108110,0.0
108111,0.0
108113,0.0
108114,0.0
108115,0.0
108116,0.0
108117,1.0
108118,0.0
108119,0.0
108121,1.0
108123,0.0
108124,0.0
108125,0.0
108126,0.0
108127,0.0
108128,0.0
108129,0.0
108130,0.0
108131,1.0
108132,0.0
108133,0.0
108134,0.0
108136,0.0
108137,0.0
108138,0.0
108139,0.0
108140,0.0
108141,0.0
108142,0.0
108143,0.0
108144,0.0
108145,0.0
108146,0.0
108147,1.0
108148,0.0
108149,0.0
108150,1.0
108151,0.0
108152,0.0
108153,0.0
108154,1.0
108155,0.0
108156,0.0
108157,0.0
108158,0.0
108159,0.0
108160,0.0
108161,0.0
108162,0.0
108163,0.0
108164,0.0
108165,0.0
108166,0.0
108167,0.0
108168,0.0
108169,0.0
108172,0.0
108173,1.0
108174,0.0
108175,0.0
108176,0.0
108178,0.0
108179,0.0
108181,0.0
108182,0.0
108186,0.0
108187,1.0
108188,0.0
108189,0.0
108190,0.0
108191,0.0
108193,0.0
108194,0.0
108197,0.0
108198,0.0
108199,0.0
108200,0.0
108201,1.0
108202,0.0
108203,0.0
108204,0.0
108205,0.0
108206,1.0
108207,0.0
108208,0.0
108209,0.0
108210,0.0
108211,0.0
108212,0.0
108213,0.0
108214,0.0
108215,0.0
108216,0.0
108217,0.0
108220,0.0
108221,0.0
108222,0.0
108223,0.0
108224,0.0
108225,0.0
108226,0.0
108227,1.0
108228,0.0
108229,0.0
108230,0.0
108231,0.0
108232,0.0
108233,0.0
108234,0.0
108235,0.0
108236,0.0
108237,0.0
108238,0.0
108239,0.0
108240,0.0
108241,1.0
108242,0.0
108244,0.0
108245,0.0
108246,1.0
108247,0.0
108248,0.0
108250,0.0
108252,0.0
108253,0.0
108254,0.0
108255,1.0
108256,0.0
108257,0.0
108258,0.0
108259,0.0
108260,0.0
108261,0.0
108262,0.0
108263,0.0
108264,0.0
108265,0.0
108266,0.0
108267,0.0
108268,0.0
108269,0.0
108270,0.0
108271,0.0
108272,0.0
108273,0.0
108275,0.0
108276,0.0
108277,0.0
108278,0.0
108279,0.0
108281,0.0
108282,0.0
108283,0.0
108284,0.0
108285,0.0
108286,0.0
108287,0.0
108288,0.0
108290,0.0
108291,0.0
108293,0.0
108294,0.0
108296,0.0
108297,0.0
108298,0.0
108299,0.0
108300,0.0
108301,0.0
108302,0.0
108303,0.0
108304,0.0
108305,0.0
108306,0.0
108307,1.0
108308,0.0
108309,0.0
108310,0.0
108311,0.0
108312,0.0
108313,0.0
108314,0.0
108315,0.0
108316,0.0
108317,0.0
108318,0.0
108319,0.0
108320,0.0
108321,0.0
108322,0.0
108323,0.0
108324,0.0
108325,0.0
108326,0.0
108328,0.0
108329,0.0
108330,0.0
108331,0.0
108333,0.0
108334,0.0
108335,0.0
108336,1.0
108337,0.0
108338,0.0
108339,0.0
108340,0.0
108341,0.0
108342,0.0
108343,0.0
108344,0.0
108345,0.0
108347,0.0
108348,0.0
108350,0.0
108351,0.0
108352,0.0
108354,0.0
108355,0.0
108356,0.0
108357,0.0
108358,0.0
108359,0.0
108360,0.0
108361,0.0
108364,0.0
108365,0.0
108366,0.0
108367,0.0
108368,0.0
108369,0.0
108370,0.0
108371,0.0
108372,0.0
108373,0.0
108374,0.0
108375,0.0
108376,0.0
108379,0.0
108380,0.0
108382,1.0
108384,0.0
108385,0.0
108386,0.0
108387,1.0
108388,0.0
108389,0.0
108391,0.0
108392,0.0
108393,0.0
108394,0.0
108395,0.0
108396,0.0
108397,0.0
108398,0.0
108399,0.0
108400,0.0
108401,0.0
108402,0.0
108403,0.0
108404,0.0
108405,0.0
108406,0.0
108409,0.0
108410,0.0
108413,0.0
108414,0.0
108415,0.0
108416,0.0
108417,0.0
108418,0.0
108420,0.0
108421,0.0
108422,0.0
108423,0.0
108424,0.0
108425,0.0
108426,0.0
108427,0.0
108428,0.0
108429,0.0
108430,0.0
108431,0.0
108432,0.0
108433,0.0
108434,1.0
108435,0.0
108439,0.0
108440,1.0
108442,0.0
108443,0.0
108444,0.0
108445,0.0
108446,0.0
108447,1.0
108450,1.0
108451,0.0
108452,0.0
108453,0.0
108454,0.0
108455,0.0
108456,0.0
108457,0.0
108458,0.0
108459,0.0
108460,0.0
108461,0.0
108462,0.0
108463,0.0
108464,0.0
108465,0.0
108468,0.0
108469,0.0
108470,0.0
108471,0.0
108472,1.0
108475,0.0
108477,0.0
108478,0.0
108480,0.0
108481,0.0
108482,0.0
108483,0.0
108484,1.0
108485,0.0
108487,0.0
108488,0.0
108489,0.0
108490,0.0
108491,0.0
108492,0.0
108494,0.0
108495,0.0
108496,0.0
108497,0.0
108498,0.0
108499,0.0
108500,0.0
108502,0.0
108503,0.0
108504,1.0
108505,0.0
108507,0.0
108508,0.0
108509,0.0
108512,0.0
108513,0.0
108515,0.0
108516,0.0
108518,1.0
108520,0.0
108521,0.0
108523,0.0
108524,0.0
108525,0.0
108526,0.0
108527,0.0
108528,0.0
108529,0.0
108530,0.0
108531,0.0
108532,0.0
108533,0.0
108534,0.0
108535,0.0
108536,1.0
108537,0.0
108538,0.0
108539,0.0
108540,0.0
108541,0.0
108542,0.0
108543,0.0
108544,0.0
108545,0.0
108546,0.0
108547,0.0
108549,0.0
108550,0.0
108551,0.0
108552,0.0
108553,0.0
108556,0.0
108557,0.0
108558,0.0
108560,0.0
108561,0.0
108563,0.0
108564,0.0
108565,0.0
108566,0.0
108567,0.0
108568,0.0
108569,0.0
108570,0.0
108573,0.0
108574,0.0
108575,0.0
108576,0.0
108577,0.0
108578,1.0
108580,1.0
108581,0.0
108582,0.0
108585,0.0
108586,0.0
108587,0.0
108588,0.0
108589,0.0
108590,0.0
108591,0.0
108593,0.0
108594,1.0
108595,0.0
108596,0.0
108597,0.0
108598,0.0
108599,0.0
108600,0.0
108601,0.0
108603,1.0
108604,0.0
108605,0.0
108606,0.0
108607,0.0
108608,0.0
108610,0.0
108611,0.0
108612,0.0
108614,0.0
108615,0.0
108617,0.0
108619,0.0
108621,0.0
108622,1.0
108623,0.0
108624,0.0
108625,0.0
108626,0.0
108627,0.0
108628,0.0
108629,0.0
108630,1.0
108631,0.0
108632,0.0
108633,0.0
108634,0.0
108635,0.0
108636,1.0
108637,0.0
108638,0.0
108639,0.0
108640,0.0
108641,0.0
108642,0.0
108644,0.0
108645,0.0
108646,0.0
108647,0.0
108648,0.0
108650,0.0
108651,0.0
108652,0.0
108653,0.0
108657,0.0
108658,0.0
108659,0.0
108660,0.0
108661,0.0
108662,0.0
108663,0.0
108664,0.0
108665,0.0
108666,0.0
108669,0.0
108670,0.0
108671,0.0
108672,0.0
108673,0.0
108674,0.0
108675,0.0
108676,0.0
108677,0.0
108678,0.0
108679,0.0
108680,0.0
108681,0.0
108683,0.0
108684,0.0
108685,0.0
108686,1.0
108687,0.0
108688,0.0
108689,0.0
108693,0.0
108694,1.0
108696,0.0
108697,0.0
108698,0.0
108700,0.0
108701,0.0
108702,0.0
108703,0.0
108704,0.0
108705,1.0
108706,0.0
108707,1.0
108708,0.0
108709,0.0
108711,0.0
108712,0.0
108713,0.0
108714,1.0
108715,0.0
108716,0.0
108717,0.0
108719,1.0
108720,0.0
108721,1.0
108722,0.0
108723,0.0
108724,0.0
108725,0.0
108726,0.0
108727,0.0
108728,0.0
108729,0.0
108730,0.0
108731,0.0
108732,0.0
108733,1.0
108734,0.0
108735,0.0
108736,0.0
108737,1.0
108738,0.0
108743,0.0
108744,0.0
108745,0.0
108746,0.0
108747,0.0
108748,0.0
108749,0.0
108750,0.0
108751,0.0
108752,1.0
108753,0.0
108754,0.0
108755,0.0
108756,0.0
108757,0.0
108758,0.0
108759,0.0
108760,0.0
108761,0.0
108762,0.0
108764,0.0
108765,0.0
108766,0.0
108768,0.0
108770,1.0
108771,0.0
108772,0.0
108773,0.0
108774,0.0
108775,0.0
108776,0.0
108777,0.0
108778,1.0
108780,0.0
108781,0.0
108782,0.0
108783,0.0
108784,0.0
108785,0.0
108786,0.0
108787,0.0
108789,1.0
108790,1.0
108791,0.0
108792,0.0
108793,0.0
108794,0.0
108795,0.0
108796,0.0
108797,0.0
108798,0.0
108799,0.0
108800,0.0
108803,0.0
108804,0.0
108805,0.0
108806,0.0
108807,1.0
108808,0.0
108809,0.0
108812,0.0
108815,0.0
108816,0.0
108817,0.0
108818,0.0
108819,0.0
108820,0.0
108821,0.0
108822,0.0
108823,0.0
108824,0.0
108827,0.0
108828,0.0
108829,0.0
108831,0.0
108832,0.0
108833,1.0
108835,0.0
108836,0.0
108837,0.0
108838,0.0
108839,0.0
108840,1.0
108841,0.0
108842,0.0
108843,0.0
108844,0.0
108845,0.0
108846,0.0
108847,0.0
108848,0.0
108849,0.0
108850,0.0
108851,0.0
108853,0.0
108854,0.0
108855,1.0
108856,0.0
108857,0.0
108858,0.0
108859,0.0
108860,0.0
108861,0.0
108862,0.0
108863,0.0
108864,0.0
108865,0.0
108866,0.0
108867,0.0
108868,0.0
108869,0.0
108870,0.0
108871,0.0
108872,0.0
108873,0.0
108874,0.0
108875,0.0
108876,0.0
108877,0.0
108878,0.0
108879,0.0
108880,0.0
108881,0.0
108882,0.0
108883,0.0
108884,0.0
108885,0.0
108886,1.0
108888,0.0
108889,0.0
108890,1.0
108891,0.0
108892,0.0
108893,0.0
108894,0.0
108895,0.0
108896,0.0
108897,0.0
108898,0.0
108899,0.0
108900,0.0
108902,1.0
108903,0.0
108904,0.0
108905,0.0
108906,0.0
108907,0.0
108909,1.0
108911,0.0
108912,1.0
108913,0.0
108914,0.0
108915,0.0
108916,0.0
108917,0.0
108918,0.0
108919,0.0
108921,0.0
108923,0.0
108924,0.0
108925,0.0
108926,0.0
108927,0.0
108928,0.0
108931,0.0
108932,0.0
108933,0.0
108934,0.0
108935,0.0
108936,0.0
108939,0.0
108940,0.0
108941,0.0
108942,0.0
108944,0.0
108945,0.0
108946,0.0
108947,0.0
108949,0.0
108950,0.0
108951,0.0
108952,0.0
108954,0.0
108955,0.0
108957,0.0
108958,0.0
108959,1.0
108960,0.0
108961,0.0
108962,1.0
108963,0.0
108964,0.0
108966,0.0
108967,0.0
108968,0.0
108969,0.0
108970,0.0
108971,0.0
108972,0.0
108973,0.0
108974,0.0
108975,0.0
108976,0.0
108977,0.0
108978,0.0
108979,0.0
108980,0.0
108981,0.0
108982,0.0
108983,0.0
108984,0.0
108988,0.0
108989,0.0
108992,0.0
108994,0.0
108995,0.0
108996,0.0
108997,0.0
108998,0.0
108999,0.0
109002,0.0
109003,0.0
109004,0.0
109005,0.0
109006,0.0
109007,0.0
109008,0.0
109009,0.0
109010,0.0
109011,0.0
109013,0.0
109016,0.0
109017,1.0
109018,0.0
109019,0.0
109020,0.0
109022,0.0
109023,1.0
109024,0.0
109025,0.0
109026,0.0
109027,0.0
109028,1.0
109029,0.0
109030,0.0
109031,0.0
109032,0.0
109033,0.0
109034,0.0
109035,0.0
109036,0.0
109038,0.0
109039,0.0
109040,0.0
109041,0.0
109043,0.0
109045,0.0
109047,0.0
109048,0.0
109049,0.0
109050,0.0
109051,0.0
109052,0.0
109053,0.0
109054,0.0
109055,1.0
109056,0.0
109057,0.0
109058,0.0
109059,0.0
109060,0.0
109061,0.0
109062,0.0
109063,0.0
109065,0.0
109066,1.0
109067,0.0
109068,0.0
109069,0.0
109070,0.0
109071,0.0
109072,0.0
109073,0.0
109074,0.0
109075,0.0
109076,0.0
109077,0.0
109078,0.0
109079,0.0
109080,0.0
109081,0.0
109082,0.0
109083,1.0
109085,0.0
109087,0.0
109088,0.0
109089,0.0
109090,0.0
109091,0.0
109094,0.0
109095,0.0
109096,0.0
109097,0.0
109098,0.0
109099,0.0
109102,0.0
109103,0.0
109104,0.0
109105,0.0
109106,0.0
109107,0.0
109108,0.0
109109,0.0
109111,0.0
109112,0.0
109113,0.0
109115,0.0
109116,1.0
109117,0.0
109118,0.0
109119,0.0
109120,0.0
109121,0.0
109122,0.0
109123,0.0
109124,0.0
109125,0.0
109127,0.0
109128,0.0
109129,0.0
109130,0.0
109131,0.0
109132,0.0
109133,0.0
109134,0.0
109135,0.0
109136,0.0
109137,0.0
109138,0.0
109139,0.0
109140,0.0
109141,0.0
109142,0.0
109143,0.0
109144,0.0
109145,1.0
109146,0.0
109147,0.0
109148,1.0
109149,0.0
109150,0.0
109151,0.0
109153,1.0
109154,0.0
109155,0.0
109156,0.0
109157,1.0
109158,0.0
109159,0.0
109160,0.0
109161,0.0
109163,0.0
109164,0.0
109165,0.0
109166,0.0
109170,1.0
109171,0.0
109172,0.0
109173,0.0
109174,0.0
109175,0.0
109176,0.0
109177,0.0
109178,0.0
109180,1.0
109181,0.0
109182,0.0
109183,0.0
109185,0.0
109186,0.0
109187,0.0
109188,0.0
109189,0.0
109190,1.0
109194,0.0
109195,0.0
109197,0.0
109198,0.0
109199,0.0
109200,0.0
109201,0.0
109202,0.0
109203,0.0
109204,0.0
109205,0.0
109207,0.0
109208,0.0
109209,0.0
109211,0.0
109212,0.0
109213,0.0
109214,0.0
109215,0.0
109216,0.0
109217,0.0
109218,0.0
109219,0.0
109220,0.0
109221,0.0
109222,0.0
109223,0.0
109224,0.0
109225,1.0
109226,0.0
109227,0.0
109228,0.0
109229,0.0
109230,0.0
109231,0.0
109232,0.0
109233,0.0
109234,0.0
109235,0.0
109236,0.0
109237,0.0
109238,0.0
109239,0.0
109240,0.0
109241,0.0
109242,0.0
109243,1.0
109245,0.0
109246,0.0
109247,0.0
109248,0.0
109250,0.0
109251,0.0
109252,0.0
109253,1.0
109254,0.0
109255,0.0
109256,0.0
109257,0.0
109258,0.0
109259,1.0
109260,0.0
109261,0.0
109262,0.0
109263,0.0
109264,0.0
109265,0.0
109266,1.0
109267,0.0
109268,0.0
109269,0.0
109270,1.0
109271,0.0
109272,0.0
109274,0.0
109275,1.0
109277,0.0
109278,0.0
109279,0.0
109280,0.0
109282,0.0
109283,0.0
109284,0.0
109285,0.0
109286,1.0
109288,0.0
109289,0.0
109290,0.0
109291,0.0
109292,0.0
109293,0.0
109294,0.0
109295,0.0
109296,0.0
109299,0.0
109300,0.0
109301,0.0
109302,0.0
109303,0.0
109304,0.0
109305,0.0
109307,0.0
109308,1.0
109310,0.0
109311,0.0
109312,0.0
109313,0.0
109314,0.0
109315,0.0
109316,0.0
109317,0.0
109318,0.0
109319,0.0
109320,0.0
109322,0.0
109323,0.0
109324,0.0
109325,0.0
109326,0.0
109327,1.0
109329,0.0
109330,0.0
109331,0.0
109332,0.0
109333,0.0
109334,0.0
109335,0.0
109337,0.0
109338,0.0
109339,0.0
109340,0.0
109341,0.0
109343,0.0
109344,0.0
109345,0.0
109349,0.0
109350,0.0
109351,1.0
109352,0.0
109353,0.0
109354,0.0
109355,0.0
109356,0.0
109357,0.0
109358,0.0
109359,0.0
109360,0.0
109361,0.0
109364,0.0
109365,0.0
109366,0.0
109368,0.0
109369,0.0
109371,0.0
109372,0.0
109373,0.0
109374,0.0
109375,1.0
109376,0.0
109377,0.0
109378,0.0
109379,0.0
109380,0.0
109381,0.0
109382,0.0
109383,0.0
109384,0.0
109385,0.0
109386,0.0
109387,0.0
109388,0.0
109389,0.0
109390,0.0
109391,0.0
109392,0.0
109394,0.0
109395,0.0
109396,1.0
109397,0.0
109398,0.0
109399,0.0
109400,0.0
109401,0.0
109402,0.0
109403,0.0
109404,0.0
109406,0.0
109407,0.0
109408,0.0
109409,0.0
109410,0.0
109411,0.0
109412,0.0
109415,0.0
109416,0.0
109417,0.0
109418,0.0
109419,0.0
109420,0.0
109422,0.0
109423,0.0
109424,0.0
109425,0.0
109426,0.0
109430,0.0
109431,0.0
109432,1.0
109433,0.0
109434,1.0
109435,0.0
109436,1.0
109438,0.0
109439,0.0
109440,0.0
109441,0.0
109442,0.0
109444,0.0
109445,0.0
109446,0.0
109447,0.0
109448,0.0
109449,0.0
109450,0.0
109451,0.0
109452,0.0
109453,0.0
109454,0.0
109455,0.0
109456,0.0
109457,1.0
109458,0.0
109459,0.0
109460,0.0
109462,0.0
109463,0.0
109464,0.0
109465,1.0
109466,0.0
109467,0.0
109470,0.0
109472,0.0
109473,0.0
109474,0.0
109475,0.0
109476,0.0
109477,0.0
109478,0.0
109480,0.0
109481,0.0
109482,0.0
109483,0.0
109485,0.0
109486,0.0
109487,0.0
109488,0.0
109489,0.0
109490,0.0
109491,0.0
109492,0.0
109493,0.0
109494,0.0
109495,0.0
109496,0.0
109497,0.0
109498,0.0
109499,0.0
109500,0.0
109502,0.0
109503,0.0
109504,0.0
109506,0.0
109507,0.0
109508,0.0
109509,0.0
109510,0.0
109511,1.0
109512,0.0
109513,0.0
109514,0.0
109515,1.0
109516,0.0
109517,0.0
109518,0.0
109519,0.0
109520,0.0
109521,0.0
109522,0.0
109523,0.0
109524,0.0
109525,0.0
109526,0.0
109527,0.0
109528,1.0
109529,0.0
109530,0.0
109531,0.0
109532,0.0
109533,0.0
109534,0.0
109536,0.0
109537,0.0
109538,1.0
109540,0.0
109541,0.0
109542,0.0
109543,0.0
109546,0.0
109547,0.0
109548,0.0
109549,0.0
109550,0.0
109552,0.0
109554,0.0
109556,0.0
109557,0.0
109558,0.0
109559,0.0
109560,0.0
109562,1.0
109563,0.0
109564,0.0
109565,0.0
109566,0.0
109567,0.0
109568,0.0
109569,0.0
109570,0.0
109571,1.0
109572,0.0
109573,0.0
109574,0.0
109575,0.0
109576,0.0
109577,0.0
109578,1.0
109579,0.0
109581,0.0
109582,1.0
109584,0.0
109585,0.0
109586,1.0
109587,0.0
109588,0.0
109589,0.0
109590,0.0
109591,0.0
109592,0.0
109594,0.0
109595,0.0
109596,0.0
109597,0.0
109598,0.0
109599,0.0
109600,1.0
109601,0.0
109602,0.0
109603,0.0
109605,1.0
109606,0.0
109607,0.0
109608,1.0
109609,0.0
109610,0.0
109611,0.0
109612,1.0
109613,0.0
109614,0.0
109615,0.0
109616,0.0
109617,0.0
109618,0.0
109619,1.0
109621,0.0
109622,0.0
109623,0.0
109624,0.0
109625,0.0
109626,0.0
109627,0.0
109628,1.0
109629,0.0
109630,0.0
109631,0.0
109632,0.0
109633,0.0
109634,0.0
109636,0.0
109639,0.0
109640,0.0
109641,0.0
109643,0.0
109644,0.0
109645,0.0
109646,0.0
109647,0.0
109648,0.0
109650,0.0
109651,1.0
109653,0.0
109654,0.0
109655,0.0
109657,0.0
109658,0.0
109659,0.0
109660,0.0
109661,0.0
109662,0.0
109664,0.0
109665,0.0
109666,0.0
109667,0.0
109668,0.0
109669,0.0
109670,0.0
109671,1.0
109672,0.0
109673,0.0
109674,0.0
109675,0.0
109676,1.0
109677,0.0
109678,0.0
109679,0.0
109680,0.0
109681,0.0
109682,0.0
109683,0.0
109684,0.0
109685,0.0
109686,0.0
109687,0.0
109688,1.0
109689,0.0
109690,0.0
109691,0.0
109692,0.0
109693,0.0
109694,0.0
109695,0.0
109697,0.0
109698,0.0
109699,0.0
109701,1.0
109702,0.0
109703,0.0
109704,0.0
109705,0.0
109706,0.0
109707,0.0
109708,0.0
109710,0.0
109711,0.0
109712,0.0
109713,0.0
109714,0.0
109715,0.0
109716,1.0
109717,0.0
109718,0.0
109719,0.0
109720,0.0
109721,0.0
109722,0.0
109723,0.0
109724,0.0
109725,0.0
109726,0.0
109727,0.0
109728,0.0
109729,1.0
109730,0.0
109731,0.0
109732,0.0
109733,0.0
109734,0.0
109736,0.0
109737,0.0
109738,1.0
109739,0.0
109742,0.0
109743,0.0
109744,1.0
109745,0.0
109746,0.0
109747,0.0
109748,0.0
109750,0.0
109751,0.0
109752,1.0
109753,0.0
109754,0.0
109755,0.0
109756,0.0
109757,0.0
109758,1.0
109759,0.0
109760,0.0
109761,0.0
109762,0.0
109763,0.0
109765,0.0
109766,0.0
109767,0.0
109768,0.0
109769,0.0
109770,0.0
109774,0.0
109775,0.0
109776,0.0
109777,0.0
109778,0.0
109779,0.0
109780,0.0
109781,0.0
109782,0.0
109783,0.0
109784,0.0
109785,0.0
109786,0.0
109787,0.0
109788,0.0
109789,0.0
109790,0.0
109791,0.0
109792,0.0
109793,0.0
109794,0.0
109795,0.0
109796,0.0
109797,0.0
109799,0.0
109800,0.0
109801,0.0
109803,0.0
109805,0.0
109806,0.0
109807,0.0
109808,0.0
109809,0.0
109810,0.0
109811,0.0
109812,0.0
109814,0.0
109815,1.0
109816,0.0
109817,0.0
109819,0.0
109820,0.0
109821,0.0
109822,0.0
109823,1.0
109824,0.0
109825,0.0
109826,0.0
109827,1.0
109828,0.0
109829,0.0
109830,0.0
109831,0.0
109832,0.0
109833,0.0
109834,0.0
109835,0.0
109836,0.0
109837,0.0
109838,0.0
109839,0.0
109840,0.0
109841,0.0
109842,0.0
109843,0.0
109844,0.0
109845,0.0
109846,0.0
109847,1.0
109849,0.0
109852,0.0
109853,0.0
109854,0.0
109856,0.0
109857,0.0
109858,0.0
109859,0.0
109860,1.0
109861,0.0
109862,0.0
109863,0.0
109864,0.0
109865,0.0
109866,0.0
109867,0.0
109868,0.0
109869,0.0
109870,0.0
109872,0.0
109873,0.0
109874,0.0
109875,0.0
109876,0.0
109878,0.0
109879,0.0
109880,0.0
109881,0.0
109882,0.0
109884,0.0
109885,0.0
109887,0.0
109888,0.0
109889,0.0
109890,0.0
109891,0.0
109892,0.0
109893,0.0
109894,0.0
109895,1.0
109896,0.0
109897,0.0
109898,0.0
109899,0.0
109900,0.0
109901,0.0
109902,0.0
109903,0.0
109904,0.0
109906,0.0
109907,0.0
109908,0.0
109909,1.0
109910,0.0
109911,0.0
109912,0.0
109913,0.0
109914,0.0
109915,1.0
109916,0.0
109917,0.0
109918,0.0
109919,0.0
109920,0.0
109921,0.0
109922,0.0
109923,0.0
109924,0.0
109925,0.0
109926,0.0
109927,0.0
109928,0.0
109929,0.0
109930,0.0
109931,0.0
109932,0.0
109933,0.0
109934,0.0
109935,0.0
109937,0.0
109938,0.0
109939,0.0
109940,0.0
109941,1.0
109942,0.0
109943,0.0
109944,0.0
109945,0.0
109946,0.0
109947,0.0
109948,0.0
109949,0.0
109951,0.0
109952,0.0
109953,0.0
109954,0.0
109955,0.0
109956,0.0
109957,0.0
109960,0.0
109961,0.0
109962,0.0
109963,0.0
109964,0.0
109965,0.0
109966,0.0
109967,1.0
109968,1.0
109970,0.0
109972,0.0
109973,0.0
109974,0.0
109975,0.0
109976,0.0
109977,0.0
109978,0.0
109979,0.0
109980,0.0
109981,0.0
109982,0.0
109983,0.0
109986,0.0
109987,0.0
109989,0.0
109990,0.0
109991,0.0
109993,1.0
109994,0.0
109995,0.0
109996,0.0
109997,0.0
109998,0.0
109999,0.0
110000,0.0
110001,0.0
110002,0.0
110003,0.0
110004,1.0
110006,0.0
110007,0.0
110008,0.0
110010,0.0
110012,0.0
110013,0.0
110015,0.0
110016,0.0
110017,0.0
110018,0.0
110019,0.0
110020,0.0
110021,0.0
110022,0.0
110023,0.0
110024,0.0
110025,0.0
110027,0.0
110028,1.0
110029,0.0
110030,0.0
110031,0.0
110032,0.0
110033,0.0
110034,0.0
110035,0.0
110036,0.0
110037,0.0
110038,0.0
110039,0.0
110040,0.0
110041,0.0
110043,0.0
110044,0.0
110045,0.0
110046,0.0
110047,0.0
110048,0.0
110049,0.0
110050,0.0
110051,0.0
110052,0.0
110053,0.0
110054,0.0
110055,0.0
110056,0.0
110057,0.0
110059,0.0
110060,0.0
110061,0.0
110062,0.0
110063,0.0
110064,0.0
110065,0.0
110066,0.0
110067,0.0
110068,1.0
110070,0.0
110071,0.0
110072,0.0
110073,0.0
110074,0.0
110075,0.0
110076,0.0
110077,1.0
110078,0.0
110079,0.0
110081,0.0
110082,1.0
110083,0.0
110084,1.0
110085,0.0
110086,0.0
110088,0.0
110089,0.0
110090,1.0
110092,0.0
110093,0.0
110095,0.0
110096,0.0
110097,0.0
110099,1.0
110100,0.0
110101,0.0
110102,0.0
110103,0.0
110104,0.0
110106,0.0
110107,0.0
110108,0.0
110109,0.0
110110,0.0
110111,0.0
110112,1.0
110113,0.0
110114,0.0
110115,0.0
110116,0.0
110118,0.0
110119,1.0
110120,0.0
110121,0.0
110122,0.0
110123,0.0
110124,0.0
110125,0.0
110126,0.0
110127,0.0
110128,0.0
110129,0.0
110130,0.0
110131,1.0
110132,0.0
110133,0.0
110134,0.0
110135,0.0
110137,0.0
110139,0.0
110140,0.0
110141,0.0
110142,0.0
110143,1.0
110144,0.0
110145,0.0
110146,0.0
110147,0.0
110148,0.0
110150,0.0
110151,0.0
110152,0.0
110153,0.0
110154,0.0
110155,0.0
110156,0.0
110157,0.0
110158,0.0
110159,0.0
110160,0.0
110161,0.0
110162,0.0
110163,0.0
110165,0.0
110166,0.0
110167,0.0
110168,1.0
110169,0.0
110170,0.0
110171,0.0
110172,0.0
110173,0.0
110174,0.0
110175,0.0
110176,0.0
110177,0.0
110178,1.0
110179,0.0
110180,0.0
110181,0.0
110182,0.0
110183,0.0
110184,1.0
110185,0.0
110186,1.0
110187,0.0
110188,0.0
110189,0.0
110190,0.0
110191,0.0
110192,0.0
110193,0.0
110194,0.0
110195,0.0
110196,0.0
110197,0.0
110198,0.0
110199,0.0
110200,0.0
110201,0.0
110203,0.0
110204,0.0
110205,0.0
110206,0.0
110207,0.0
110208,0.0
110209,0.0
110210,0.0
110211,0.0
110213,0.0
110214,0.0
110215,0.0
110216,0.0
110217,0.0
110218,0.0
110219,0.0
110220,0.0
110221,0.0
110222,0.0
110223,0.0
110224,0.0
110225,0.0
110227,0.0
110228,0.0
110229,0.0
110230,0.0
110231,0.0
110232,1.0
110233,0.0
110234,0.0
110235,0.0
110237,0.0
110238,0.0
110239,0.0
110240,0.0
110241,0.0
110242,0.0
110243,0.0
110244,0.0
110245,0.0
110246,0.0
110247,0.0
110248,0.0
110250,0.0
110251,0.0
110252,0.0
110253,0.0
110254,0.0
110255,0.0
110256,0.0
110259,0.0
110260,0.0
110261,0.0
110262,0.0
110263,0.0
110264,1.0
110265,0.0
110266,1.0
110267,0.0
110268,0.0
110269,0.0
110270,0.0
110271,0.0
110272,0.0
110273,0.0
110274,0.0
110275,0.0
110276,0.0
110278,0.0
110279,0.0
110280,0.0
110281,0.0
110283,0.0
110285,0.0
110287,0.0
110288,0.0
110290,0.0
110291,1.0
110292,0.0
110293,0.0
110294,0.0
110295,0.0
110296,0.0
110297,0.0
110298,0.0
110299,0.0
110300,1.0
110301,0.0
110302,0.0
110303,0.0
110305,0.0
110306,0.0
110307,0.0
110308,0.0
110309,0.0
110310,0.0
110311,0.0
110312,0.0
110313,0.0
110314,0.0
110315,0.0
110316,0.0
110317,0.0
110318,0.0
110320,0.0
110321,0.0
110322,1.0
110323,0.0
110325,0.0
110327,0.0
110328,0.0
110329,0.0
110330,1.0
110331,0.0
110332,0.0
110333,0.0
110334,0.0
110336,0.0
110339,0.0
110340,0.0
110341,0.0
110342,0.0
110344,0.0
110346,0.0
110348,0.0
110349,0.0
110350,0.0
110351,0.0
110352,0.0
110353,0.0
110354,0.0
110356,0.0
110357,0.0
110358,0.0
110361,0.0
110362,0.0
110363,0.0
110365,0.0
110366,1.0
110367,0.0
110368,0.0
110369,1.0
110370,0.0
110373,1.0
110374,0.0
110375,0.0
110377,0.0
110378,0.0
110381,1.0
110382,0.0
110383,0.0
110384,0.0
110385,0.0
110386,0.0
110387,0.0
110388,0.0
110389,0.0
110390,0.0
110391,0.0
